isbn10,title,categories,thumbnail,average_rating,published_year
0451217764,A Certain Justice,Fiction,http://books.google.com/books/content?id=YKLZ6QLkkVEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.0,2006.0
0451218043,Lover Eternal,Fiction,http://books.google.com/books/content?id=5tyYDAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.35,2006.0
0451219244,Promise Me,Fiction,http://books.google.com/books/content?id=IaYTSP42YUQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.98,2007.0
0451219368,Lover Awakened,Fiction,http://books.google.com/books/content?id=FoubDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.45,2006.0
0451219449,Belle Ruin,Fiction,http://books.google.com/books/content?id=9DmkaAnLfrgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.51,2006.0
0451219716,What Angels Fear,Fiction,http://books.google.com/books/content?id=5FIoDgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.89,2006.0
0451219953,The Last Templar,Fiction,http://books.google.com/books/content?id=gU4I5BC5nLYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.6,2006.0
0451220722,The Old Wine Shades,Fiction,http://books.google.com/books/content?id=cIomFjp_x30C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.61,2007.0
0451221257,"Bright Lights, Big Ass",Biography & Autobiography,http://books.google.com/books/content?id=mpSuFnlGo5MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.06,2007.0
0451406281,Angel Christmas,Fiction,http://books.google.com/books/content?id=U0ymAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.56,1995.0
0451408691,Shadow Lover,Fiction,http://books.google.com/books/content?id=e18HAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.8,1999.0
0451409221,The Medusa Stone,Fiction,http://books.google.com/books/content?id=FFi12aWgYlYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.09,2000.0
0451409639,Pandora's Curse,Fiction,http://books.google.com/books/content?id=MqHTpboViNcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.17,2001.0
0451410548,River of Ruin,Fiction,http://books.google.com/books/content?id=BknFmsMfibcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.19,2002.0
0451411188,Deep Fire Rising,Fiction,http://books.google.com/books/content?id=Ps9bE_2GyucC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.17,2003.0
0451411617,Jerusalem Inn,Fiction,http://books.google.com/books/content?id=4eeMF4ULOkEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.96,2004.0
0451412109,Vulcan's Forge,Fiction,http://books.google.com/books/content?id=7ApaxBjBnicC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.99,2005.0
0451412117,Charon's Landing,Fiction,http://books.google.com/books/content?id=pSqCw3yLg1MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.07,2006.0
0451412354,Lover Revealed,Fiction,http://books.google.com/books/content?id=PDKAAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.3,2007.0
0451450647,Robot Visions,Fiction,http://books.google.com/books/content?id=6lYJAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,1991.0
0451452585,Dealing in Futures,Fiction,http://books.google.com/books/content?id=Y5sBAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.72,1993.0
0451452615,Bored of the Rings,Fiction,http://books.google.com/books/content?id=9kt9QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.12,1993.0
0451454243,The Forest House,Fiction,http://books.google.com/books/content?id=68RD0_Io7S0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.86,1995.0
0451456815,Not of Woman Born,Fiction,http://books.google.com/books/content?id=nOEIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.8,1999.0
0451457595,The River's Gift,Fiction,http://books.google.com/books/content?id=qLonvb7XtRMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.88,1999.0
0451461630,Thin Air,Fiction,http://books.google.com/books/content?id=kzuPoTva2bsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.96,2007.0
0451523938,Dr. Jekyll and Mr. Hyde,Fiction,http://books.google.com/books/content?id=7VtGPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.8,1987.0
0451525264,Les Miserables a New Unabridged Translation,Fiction,http://books.google.com/books/content?id=x1mNsVDyoSAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.16,1987.0
0451526910,Arrowsmith,Fiction,http://books.google.com/books/content?id=ce0EYs267ZEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.81,1998.0
0451527038,The Call of the Wild and Selected Stories,Fiction,http://books.google.com/books/content?id=LuuBx2SATXIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.83,1998.0
0451527364,The Odyssey,Fiction,http://books.google.com/books/content?id=h7um_MHBNFoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.75,1999.0
0451527402,Beowulf,Fiction,http://books.google.com/books/content?id=CcMDLQSuecIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.43,1999.0
0451527453,Great Dialogues of Plato,Philosophy,http://books.google.com/books/content?id=gUja4HKRVe0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.16,1999.0
0451527887,The Hunchback of Notre-Dame,Fiction,http://books.google.com/books/content?id=xDgIhiqgHdIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.99,2001.0
0451527925,Paradise Lost and Paradise Regained,Poetry,http://books.google.com/books/content?id=BdQYA3-EhmkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.08,2001.0
0451528018,The Hound of the Baskervilles,Fiction,http://books.google.com/books/content?id=VM5J5_0wW8AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.1,2001.0
0451528204,Madame Bovary,Fiction,http://books.google.com/books/content?id=t_Q_TncPS1UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.66,2001.0
0451528301,Ten Great Works of Philosophy,Fiction,http://books.google.com/books/content?id=uMxnFS4jS88C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.82,2002.0
0451528522,The Invisible Man,Fiction,http://books.google.com/books/content?id=pGDCwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.63,2002.0
0451528557,The Time Machine,Fiction,http://books.google.com/books/content?id=QheiKTNdrQoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.88,2002.0
0451528646,"The Adventures of Tom Sawyer, And, Adventures of Huckleberry Finn",Fiction,http://books.google.com/books/content?id=hrQMxsCJIAoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.08,2002.0
0451528808,The Death of Ivan Ilych and Other Stories,Fiction,http://books.google.com/books/content?id=XBVzkO6sKOsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.1,2003.0
0451528824,Anne of Green Gables,Fiction,http://books.google.com/books/content?id=n92H8Sb-tKgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.24,2003.0
0451529065,The Origin of Species,Fiction,http://books.google.com/books/content?id=xxCZsO5hWJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.99,2003.0
0451529251,Wuthering Heights,Fiction,http://books.google.com/books/content?id=FW9-yWeWuPwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.84,2004.0
0451529510,The Travels of Marco Polo,Biography & Autobiography,http://books.google.com/books/content?id=UbaqNAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.59,2004.0
0451529774,Around the World in Eighty Days,Fiction,http://books.google.com/books/content?id=INID2nIhzqoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.92,2005.0
0451530047,David Copperfield,Fiction,http://books.google.com/books/content?id=0eESDQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.98,2006.0
0451530098,Pygmalion,Fiction,http://books.google.com/books/content?id=3Q9XQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.25,1980.0
0451530152,A Portrait of the Artist as a Young Man,Fiction,http://books.google.com/books/content?id=re9vDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.61,2006.0
0451530373,"Chekhov, the Major Plays",Drama,http://books.google.com/books/content?id=RvdPAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.18,2006.0
0451530381,The Autobiography of Andrew Carnegie and the Gospel of Wealth,Biography & Autobiography,http://books.google.com/books/content?id=xkblhKZ7tg8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.0,2006.0
0451530462,Howards End,Fiction,http://books.google.com/books/content?id=A2byngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.96,2007.0
0452007178,Four Plays,Drama,http://books.google.com/books/content?id=VR-vw70l8QcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.06,1984.0
0452011671,The Oedipus Plays of Sophocles,Drama,http://books.google.com/books/content?id=9g55SgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.97,1996.0
0452011876,Atlas Shrugged,Capitalism,http://books.google.com/books/content?id=TecPMQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.68,1957.0
0452156610,Sleeping Beauty Novels,Fiction,http://books.google.com/books/content?id=Z6AvGQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.99,1999.0
0452253802,Stephen King's Creepshow,Fiction,http://books.google.com/books/content?id=nsOHOgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.07,1982.0
0452260116,Song of Solomon,Fiction,http://books.google.com/books/content?id=-FDBtB705qcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,1987.0
0452265819,"Because it is Bitter, and Because it is My Heart",Fiction,http://books.google.com/books/content?id=XucKBeVujdUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.89,1991.0
0452268184,When Food is Love,Family & Relationships,http://books.google.com/books/content?id=ICute3VbMQcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,1992.0
0452270839,Feeding the Hungry Heart,Health & Fitness,http://books.google.com/books/content?id=Ba4EAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.97,1993.0
0452270847,Breaking Free from Compulsive Eating,Self-Help,http://books.google.com/books/content?id=ECphPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.01,1984.0
0452272262,"The Porcelain Dove, Or, Constancy's Reward",Fiction,http://books.google.com/books/content?id=C43gAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.42,1994.0
0452273080,For Keeps,Performing Arts,http://books.google.com/books/content?id=2HlVPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.47,1996.0
0452274427,In the Time of the Butterflies,Dominican Republic,http://books.google.com/books/content?id=kzozxAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.14,1994.0
0452275008,Zombie,Fiction,http://books.google.com/books/content?id=-heVpwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.34,1996.0
0452276969,The McDougall Quick and Easy Cookbook,Cooking,http://books.google.com/books/content?id=OUk4swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.98,1999.0
0452277248,Man Crazy,Fiction,http://books.google.com/books/content?id=UqbTsoto9QQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.39,1998.0
0452278155,Savage Love,Self-Help,http://books.google.com/books/content?id=iWmsV0n0mNYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.84,1998.0
0452278872,Journals of Ayn Rand,Biography & Autobiography,http://books.google.com/books/content?id=HKivDAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.95,1999.0
0452280672,Something to Declare,Literary Criticism,http://books.google.com/books/content?id=MStSPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.98,1999.0
0452281253,Anthem,Fiction,http://books.google.com/books/content?id=Z2s-PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.63,1999.0
0452281326,The Feeling Good Handbook,Psychology,http://books.google.com/books/content?id=akVIQFz0Cx4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.0,1999.0
0452281431,Beauty's Punishment,Fiction,http://books.google.com/books/content?id=mJHgAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.62,1984.0
0452282098,City of God,Fiction,http://books.google.com/books/content?id=yT9aAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.41,2001.0
0452282195,The Bluest Eye,Fiction,http://books.google.com/books/content?id=Nny9cICuRQIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.0,1994.0
0452282829,We Were the Mulvaneys,Fiction,http://books.google.com/books/content?id=FBtVGkViY7cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.72,1996.0
0452284236,1984,London (England),http://books.google.com/books/content?id=Ocq6hABFxOEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.17,2003.0
0452284554,Riding the Bus with My Sister,Biography & Autobiography,http://books.google.com/books/content?id=ZcVHPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.75,2003.0
0452284988,A Long Short War,Political Science,http://books.google.com/books/content?id=Oc9laDDP6M8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.74,2002.0
0452285933,Stolen,Fiction,http://books.google.com/books/content?id=V12ZZ0_kDdgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.15,2004.0
0452286034,Bitten,Fiction,http://books.google.com/books/content?id=HoU1H7g0sCgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.05,2004.0
0452286530,The Jane Austen Book Club,Fiction,http://books.google.com/books/content?id=ucmLDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.08,2005.0
0452287065,The Bluest Eye,Fiction,http://books.google.com/books/content?id=-f5TPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.01,2005.0
0452287073,How the García Girls Lost Their Accents,Fiction,http://books.google.com/books/content?id=EYJGPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.63,2005.0
0452288193,War and Peace and War,History,http://books.google.com/books/content?id=cOXJjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.15,2007.0
0465003125,The Sword and the Shield,History,http://books.google.com/books/content?id=9TWUAQ7Xof8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.93,1999.0
0465007805,The Clock Of The Long Now,Philosophy,http://books.google.com/books/content?id=9Q18tAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.11,2000.0
046500802X,The Evolution of Desire,Health & Fitness,http://books.google.com/books/content?id=Ns9rNl3am34C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.07,2003.0
0465014879,Crime And Punishment In American History,Law,http://books.google.com/books/content?id=ynzODQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.89,1994.0
0465014909,The Culture of Fear,Social Science,http://books.google.com/books/content?id=E6n9rZokBXQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.7,2000.0
046501691X,Drama Of The Gifted,Psychology,http://books.google.com/books/content?id=bWHZ4krDO1YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.09,1990.0
0465017746,After Theory,Literary Collections,http://books.google.com/books/content?id=aJiNswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.83,2004.0
0465023959,The Pleasure of Finding Things Out,Science,http://books.google.com/books/content?id=s6LzV_U6PskC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.25,1999.0
0465024963,The Classical World,History,http://books.google.com/books/content?id=Srhcjy8JTaEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.92,2005.0
0465031269,Why is sex fun?,Health & Fitness,http://books.google.com/books/content?id=e7IPAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.71,1997.0
0465037380,Knowledge And Decisions,Law,http://books.google.com/books/content?id=oaKSswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.38,1996.0
0465056741,Philosophy In The Flesh,Philosophy,http://books.google.com/books/content?id=csAStAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.07,1999.0
0465069908,River Out of Eden,Science,http://books.google.com/books/content?id=U5z2vQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.97,1996.0
0465070590,Shattered Bonds,Political Science,http://books.google.com/books/content?id=D47-Km6fyNkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.2,2002.0
0465081428,A Conflict Of Visions,History,http://books.google.com/books/content?id=DNXk8bV6vaoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.32,2002.0
0465081436,Applied Economics,Business & Economics,http://books.google.com/books/content?id=2JqpPY5zXtMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.14,2004.0
0465081983,Stephen Hawking's Universe,Science,http://books.google.com/books/content?id=Q1XgUZzNFGoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.28,1998.0
0465092756,Not Even Wrong,Science,http://books.google.com/books/content?id=pcJA3i0xKAUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.93,2006.0
0470008296,Jane Austen For Dummies,Biography & Autobiography,http://books.google.com/books/content?id=m8WTNQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.02,2006.0
0470038322,Personal Finance For Dummies,Business & Economics,http://books.google.com/books/content?id=6-gnlAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.77,2006.0
0470043601,Crash Proof,Business & Economics,http://books.google.com/books/content?id=Wqe1NAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.79,2007.0
0470045299,eBay For Dummies,Business & Economics,http://books.google.com/books/content?id=9VIhmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.5,2006.0
047004604X,Texas Hold'em For Dummies,Games & Activities,http://books.google.com/books/content?id=8N-ZDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.83,2006.0
0470861711,The Man Who Changed Everything,Biography & Autobiography,http://books.google.com/books/content?id=mGo_jtHwL0sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.12,2004.0
0471133124,Extraordinary Popular Delusions and the Madness of Crowds and ConfusiÃ3n de Confusiones,Business & Economics,http://books.google.com/books/content?id=h23HW5EJnyEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.91,1996.0
0471265187,Astronomy,Science,http://books.google.com/books/content?id=vBFuFT4fOQUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.89,2004.0
0471272426,The Skeptic's Dictionary,Science,http://books.google.com/books/content?id=h7m6NAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.03,2003.0
0471292451,Color Drawing,Architecture,http://books.google.com/books/content?id=f6NCc9SYu0IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,1999.0
0471292516,A Modernist View of Plated Desserts (Grand Finales),Cooking,http://books.google.com/books/content?id=pW4FAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.24,1997.0
0471409766,Bad Astronomy,Science,http://books.google.com/books/content?id=3NBaBaKCbqoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,2002.0
0471430455,The Warren Buffett CEO,Business & Economics,http://books.google.com/books/content?id=uKOPrA4Ib9kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.05,2003.0
0471648795,The Science of Sherlock Holmes,Law,http://books.google.com/books/content?id=6h29NAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,2006.0
0471678783,All the Shah's Men,History,http://books.google.com/books/content?id=LRuRQAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.24,2004.0
0471705225,Information Technology for Management,Computers,http://books.google.com/books/content?id=8V9GAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.93,2006.0
